Year,Month,Day,Site number,Precipitation canopy,Precipitation open,Site name,Latitude,Longitude,Reaches,Current usgs gauge,
2014,12,16,11,13,19,Calabacillas,35.19056822,-106.6491626,Angostura Reach,8330000,
2014,12,16,12,8,20,Minnow,35.19315094,-106.646915,Angostura Reach,8330000,
2014,12,15,13,15.5,23,Harrison,35.01505603,-106.6736953,Angostura Reach,8330000,
2014,12,16,14,2.5,1.5,Sevilleta,34.25834233,-106.8831845,San Acacia Reach,8354900,
2014,12,16,15,9,.,Valencia Cleared,34.64863444,-106.7391728,Isleta Reach,8331510,
2014,12,16,16,13.5,15,Valencia Forest,34.64716225,-106.738482,Isleta Reach,8331510,
2014,12,17,17,4.5,19,Montano,35.14528819,-106.6803699,Angostura Reach,8330000,
2014,12,17,18,5.5,10,Reynolds Cleared,34.65966431,-106.7421328,Isleta Reach,8331510,
2014,12,17,19,8,10.5,Reynolds Forest,34.66054583,-106.7429525,Isleta Reach,8331510,
2014,12,17,20,12,19.5,Route 66,35.1006408,-106.6914783,Angostura Reach,8330000,
2014,12,17,21,12,8,Badger,35.1956,-106.6402,Angostura Reach,8330000,
2014,12,17,22,13,.,Bobcat,35.19705633,-106.6439494,Angostura Reach,8330000,
2014,12,15,23,21,22,BioPark,35.079,-106.668,Angostura Reach,8330000,
2014,12,17,24,23,11,Santo Domingo,35.50989,-106.3896,Cochti Reach,.,
2014,12,16,25,14,14,Crawford,34.63835,-106.74277,Isleta Reach,8331510,
2014,12,17,26,2.8,3,Mesilla,32.248328,-106.821014,South of San Marcial Reach,.,
2014,12,.,27,.,.,Bosque Farm,34.848851,-106.714722,Isleta Reach,8331160,
2014,12,15,28,.,.,Valle de Oro,34.97895,-106.6801,Angostura Reach,8330000,
2014,12,21,29,.,.,Albuquerque Overbank Project,35.04546,-106.6657,Angostura Reach,8330000,
2014,12,19,30,19,25,State Land Office,34.96785,-106.6856,Angostura Reach,8330000,
2015,1,21,1,9,10,Alameda,35.1875,-106.6459,Angostura Reach,8330000,
2015,1,20,2,7.5,8.5,Rio Grande Nature Center,35.127,-106.6854,Angostura Reach,8330000,
2015,1,20,3,.,.,Los Lunas,34.81236936,-106.714458,Isleta Reach,8331160,
2015,1,20,4,5.5,19,Belen,34.6484315,-106.7377022,Isleta Reach,8331510,
2015,1,20,5,12,14,Santa Ana,35.34284,-106.5458,Cochti Reach,.,
2015,1,22,6,10,16,Savannah,35.14285294,-106.6819814,Angostura Reach,8330000,
2015,1,20,7,9,9,Lemitar,34.16703188,-106.8899486,San Acacia Reach,8354900,
2015,1,22,8,.,11,Hispanic Cultural Center,35.06881267,-106.6580575,Angostura Reach,8330000,
2015,1,21,9,11,11.5,Ohkay Owingeh,36.0618,-106.0761,Cochti Reach,8313000,
2015,1,23,10,11,15,Diversion,35.1908,-106.6429,Angostura Reach,8330000,
2015,1,24,11,9,18,Calabacillas,35.19056822,-106.6491626,Angostura Reach,8330000,
2015,1,22,12,7.5,16,Minnow,35.19315094,-106.646915,Angostura Reach,8330000,
2015,1,20,13,4,9,Harrison,35.01505603,-106.6736953,Angostura Reach,8330000,
2015,1,20,14,4.3,4.5,Sevilleta,34.25834233,-106.8831845,San Acacia Reach,8354900,
2015,1,20,15,22,18,Valencia Cleared,34.64863444,-106.7391728,Isleta Reach,8331510,
2015,1,20,16,21,20,Valencia Forest,34.64716225,-106.738482,Isleta Reach,8331510,
2015,1,23,17,8,16,Montano,35.14528819,-106.6803699,Angostura Reach,8330000,
2015,1,21,18,14,19,Reynolds Cleared,34.65966431,-106.7421328,Isleta Reach,8331510,
2015,1,21,19,16,19.5,Reynolds Forest,34.66054583,-106.7429525,Isleta Reach,8331510,
2015,1,23,20,5,14,Route 66,35.1006408,-106.6914783,Angostura Reach,8330000,
2015,1,21,21,4.5,8.5,Badger,35.1956,-106.6402,Angostura Reach,8330000,
2015,1,15,22,7.8,13,Bobcat,35.19705633,-106.6439494,Angostura Reach,8330000,
2015,1,21,23,5.5,7.7,BioPark,35.079,-106.668,Angostura Reach,8330000,
2015,1,23,24,8,10,Santo Domingo,35.50989,-106.3896,Cochti Reach,.,
2015,1,20,25,19,19.5,Crawford,34.63835,-106.74277,Isleta Reach,8331510,
2015,1,24,26,1.6,1.4,Mesilla,32.248328,-106.821014,South of San Marcial Reach,.,
2015,1,.,27,.,.,Bosque Farm,34.848851,-106.714722,Isleta Reach,8331160,
2015,1,22,28,.,.,Valle de Oro,34.97895,-106.6801,Angostura Reach,8330000,
2015,1,21,29,.,.,Albuquerque Overbank Project,35.04546,-106.6657,Angostura Reach,8330000,
2015,1,23,30,8,13,State Land Office,34.96785,-106.6856,Angostura Reach,8330000,
2015,2,18,1,17,15,Alameda,35.1875,-106.6459,Angostura Reach,8330000,
2015,2,20,2,19,18,Rio Grande Nature Center,35.127,-106.6854,Angostura Reach,8330000,
2015,2,19,3,.,.,Los Lunas,34.81236936,-106.714458,Isleta Reach,8331160,
2015,2,17,4,12.7,22.9,Belen,34.6484315,-106.7377022,Isleta Reach,8331510,
2015,2,21,5,10,15,Santa Ana,35.34284,-106.5458,Cochti Reach,.,
2015,2,18,6,8,14,Savannah,35.14285294,-106.6819814,Angostura Reach,8330000,
2015,2,17,7,5.5,8.5,Lemitar,34.16703188,-106.8899486,San Acacia Reach,8354900,
2015,2,19,8,7.3,10,Hispanic Cultural Center,35.06881267,-106.6580575,Angostura Reach,8330000,
2015,2,18,9,33,36,Ohkay Owingeh,36.0618,-106.0761,Cochti Reach,8313000,
2015,2,20,10,8,14.1,Diversion,35.1908,-106.6429,Angostura Reach,8330000,
2015,2,17,11,9,15,Calabacillas,35.19056822,-106.6491626,Angostura Reach,8330000,
2015,2,19,12,7.9,12.5,Minnow,35.19315094,-106.646915,Angostura Reach,8330000,
2015,2,17,13,11.5,16,Harrison,35.01505603,-106.6736953,Angostura Reach,8330000,
2015,2,17,14,7.5,7.5,Sevilleta,34.25834233,-106.8831845,San Acacia Reach,8354900,
2015,2,20,15,16,.,Valencia Cleared,34.64863444,-106.7391728,Isleta Reach,8331510,
2015,2,20,16,23,23,Valencia Forest,34.64716225,-106.738482,Isleta Reach,8331510,
2015,2,20,17,10,14,Montano,35.14528819,-106.6803699,Angostura Reach,8330000,
2015,2,20,18,14,22,Reynolds Cleared,34.65966431,-106.7421328,Isleta Reach,8331510,
2015,2,20,19,16,23,Reynolds Forest,34.66054583,-106.7429525,Isleta Reach,8331510,
2015,2,18,20,5.2,14,Route 66,35.1006408,-106.6914783,Angostura Reach,8330000,
2015,2,18,21,11,18,Badger,35.1956,-106.6402,Angostura Reach,8330000,
2015,2,21,22,8,13,Bobcat,35.19705633,-106.6439494,Angostura Reach,8330000,
2015,2,19,23,11.5,16,BioPark,35.079,-106.668,Angostura Reach,8330000,
2015,2,19,24,11,15,Santo Domingo,35.50989,-106.3896,Cochti Reach,.,
2015,2,17,25,21,26,Crawford,34.63835,-106.74277,Isleta Reach,8331510,
2015,2,20,26,6,8.5,Mesilla,32.248328,-106.821014,South of San Marcial Reach,.,
2015,2,.,27,.,.,Bosque Farm,34.848851,-106.714722,Isleta Reach,8331160,
2015,2,19,28,.,0,Valle de Oro,34.97895,-106.6801,Angostura Reach,8330000,
2015,2,18,29,6.9,10.2,Albuquerque Overbank Project,35.04546,-106.6657,Angostura Reach,8330000,
2015,2,20,30,7,11.3,State Land Office,34.96785,-106.6856,Angostura Reach,8330000,
2015,3,19,1,12,12,Alameda,35.1875,-106.6459,Angostura Reach,8330000,
2015,3,20,2,12.8,14,Rio Grande Nature Center,35.127,-106.6854,Angostura Reach,8330000,
2015,3,19,3,.,.,Los Lunas,34.81236936,-106.714458,Isleta Reach,8331160,
2015,3,17,4,6,10,Belen,34.6484315,-106.7377022,Isleta Reach,8331510,
2015,3,19,5,9,16,Santa Ana,35.34284,-106.5458,Cochti Reach,.,
2015,3,18,6,6.5,18,Savannah,35.14285294,-106.6819814,Angostura Reach,8330000,
2015,3,20,7,5.5,9.5,Lemitar,34.16703188,-106.8899486,San Acacia Reach,8354900,
2015,3,19,8,8.8,16.1,Hispanic Cultural Center,35.06881267,-106.6580575,Angostura Reach,8330000,
2015,3,17,9,19,21,Ohkay Owingeh,36.0618,-106.0761,Cochti Reach,8313000,
2015,3,17,10,10.8,11,Diversion,35.1908,-106.6429,Angostura Reach,8330000,
2015,3,21,11,12,18,Calabacillas,35.19056822,-106.6491626,Angostura Reach,8330000,
2015,3,19,12,11,12,Minnow,35.19315094,-106.646915,Angostura Reach,8330000,
2015,3,16,13,14,14,Harrison,35.01505603,-106.6736953,Angostura Reach,8330000,
2015,3,20,14,6.5,8.5,Sevilleta,34.25834233,-106.8831845,San Acacia Reach,8354900,
2015,3,20,15,11,16,Valencia Cleared,34.64863444,-106.7391728,Isleta Reach,8331510,
2015,3,20,16,17.8,18,Valencia Forest,34.64716225,-106.738482,Isleta Reach,8331510,
2015,3,17,17,0,13,Montano,35.14528819,-106.6803699,Angostura Reach,8330000,
2015,3,18,18,6.5,10,Reynolds Cleared,34.65966431,-106.7421328,Isleta Reach,8331510,
2015,3,18,19,6.5,8.5,Reynolds Forest,34.66054583,-106.7429525,Isleta Reach,8331510,
2015,3,18,20,12,13,Route 66,35.1006408,-106.6914783,Angostura Reach,8330000,
2015,3,18,21,9.5,13,Badger,35.1956,-106.6402,Angostura Reach,8330000,
2015,3,21,22,13,7.5,Bobcat,35.19705633,-106.6439494,Angostura Reach,8330000,
2015,3,19,23,14,17,BioPark,35.079,-106.668,Angostura Reach,8330000,
2015,3,19,24,20,15,Santo Domingo,35.50989,-106.3896,Cochti Reach,.,
2015,3,17,25,8.5,9.5,Crawford,34.63835,-106.74277,Isleta Reach,8331510,
2015,3,.,26,.,.,Mesilla,32.248328,-106.821014,South of San Marcial Reach,.,
2015,3,.,27,.,.,Bosque Farm,34.848851,-106.714722,Isleta Reach,8331160,
2015,3,19,28,.,.,Valle de Oro,34.97895,-106.6801,Angostura Reach,8330000,
2015,3,18,29,11,14,Albuquerque Overbank Project,35.04546,-106.6657,Angostura Reach,8330000,
2015,3,20,30,11,14,State Land Office,34.96785,-106.6856,Angostura Reach,8330000,
2015,4,24,1,1.5,0.8,Alameda,35.1875,-106.6459,Angostura Reach,8330000,
2015,4,21,2,0,0,Rio Grande Nature Center,35.127,-106.6854,Angostura Reach,8330000,
2015,4,23,3,.,.,Los Lunas,34.81236936,-106.714458,Isleta Reach,8331160,
2015,4,21,4,4,7.5,Belen,34.6484315,-106.7377022,Isleta Reach,8331510,
2015,4,21,5,2,3.5,Santa Ana,35.34284,-106.5458,Cochti Reach,.,
2015,4,21,6,0,2.5,Savannah,35.14285294,-106.6819814,Angostura Reach,8330000,
2015,4,21,7,0,0,Lemitar,34.16703188,-106.8899486,San Acacia Reach,8354900,
2015,4,23,8,0,0,Hispanic Cultural Center,35.06881267,-106.6580575,Angostura Reach,8330000,
2015,4,21,9,20,23,Ohkay Owingeh,36.0618,-106.0761,Cochti Reach,8313000,
2015,4,22,10,0,3,Diversion,35.1908,-106.6429,Angostura Reach,8330000,
2015,4,25,11,4.5,7.5,Calabacillas,35.19056822,-106.6491626,Angostura Reach,8330000,
2015,4,23,12,0,0,Minnow,35.19315094,-106.646915,Angostura Reach,8330000,
2015,4,20,13,1,2.4,Harrison,35.01505603,-106.6736953,Angostura Reach,8330000,
2015,4,21,14,0,0,Sevilleta,34.25834233,-106.8831845,San Acacia Reach,8354900,
2015,4,21,15,0,0,Valencia Cleared,34.64863444,-106.7391728,Isleta Reach,8331510,
2015,4,27,16,0,0.8,Valencia Forest,34.64716225,-106.738482,Isleta Reach,8331510,
2015,4,23,17,0,2.5,Montano,35.14528819,-106.6803699,Angostura Reach,8330000,
2015,4,22,18,4.5,8,Reynolds Cleared,34.65966431,-106.7421328,Isleta Reach,8331510,
2015,4,22,19,5,7.5,Reynolds Forest,34.66054583,-106.7429525,Isleta Reach,8331510,
2015,4,22,20,0,1.2,Route 66,35.1006408,-106.6914783,Angostura Reach,8330000,
2015,4,22,21,0,0,Badger,35.1956,-106.6402,Angostura Reach,8330000,
2015,4,25,22,1.1,3.5,Bobcat,35.19705633,-106.6439494,Angostura Reach,8330000,
2015,4,22,23,0,0,BioPark,35.079,-106.668,Angostura Reach,8330000,
2015,4,24,24,10,18.5,Santo Domingo,35.50989,-106.3896,Cochti Reach,.,
2015,4,21,25,7,7,Crawford,34.63835,-106.74277,Isleta Reach,8331510,
2015,4,.,26,.,.,Mesilla,32.248328,-106.821014,South of San Marcial Reach,.,
2015,4,.,27,.,.,Bosque Farm,34.848851,-106.714722,Isleta Reach,8331160,
2015,4,23,28,.,.,Valle de Oro,34.97895,-106.6801,Angostura Reach,8330000,
2015,4,24,29,0.5,2,Albuquerque Overbank Project,35.04546,-106.6657,Angostura Reach,8330000,
2015,4,24,30,2.3,2.8,State Land Office,34.96785,-106.6856,Angostura Reach,8330000,
2015,5,22,1,61,74,Alameda,35.1875,-106.6459,Angostura Reach,8330000,
2015,5,20,2,33,36,Rio Grande Nature Center,35.127,-106.6854,Angostura Reach,8330000,
2015,5,19,3,.,40,Los Lunas,34.81236936,-106.714458,Isleta Reach,8331160,
2015,5,19,4,14,36,Belen,34.6484315,-106.7377022,Isleta Reach,8331510,
2015,5,18,5,30,39,Santa Ana,35.34284,-106.5458,Cochti Reach,.,
2015,5,18,6,.,48,Savannah,35.14285294,-106.6819814,Angostura Reach,8330000,
2015,5,19,7,13,20,Lemitar,34.16703188,-106.8899486,San Acacia Reach,8354900,
2015,5,20,8,40.5,41,Hispanic Cultural Center,35.06881267,-106.6580575,Angostura Reach,8330000,
2015,5,21,9,33,43,Ohkay Owingeh,36.0618,-106.0761,Cochti Reach,8313000,
2015,5,20,10,28,57,Diversion,35.1908,-106.6429,Angostura Reach,8330000,
2015,5,19,11,18.5,50,Calabacillas,35.19056822,-106.6491626,Angostura Reach,8330000,
2015,5,19,12,31,50,Minnow,35.19315094,-106.646915,Angostura Reach,8330000,
2015,5,22,13,15,39,Harrison,35.01505603,-106.6736953,Angostura Reach,8330000,
2015,5,19,14,16,28,Sevilleta,34.25834233,-106.8831845,San Acacia Reach,8354900,
2015,5,20,15,22,27,Valencia Cleared,34.64863444,-106.7391728,Isleta Reach,8331510,
2015,5,20,16,25,36,Valencia Forest,34.64716225,-106.738482,Isleta Reach,8331510,
2015,5,20,17,15,53,Montano,35.14528819,-106.6803699,Angostura Reach,8330000,
2015,5,22,18,20,42,Reynolds Cleared,34.65966431,-106.7421328,Isleta Reach,8331510,
2015,5,22,19,29,45,Reynolds Forest,34.66054583,-106.7429525,Isleta Reach,8331510,
2015,5,20,20,12.5,44,Route 66,35.1006408,-106.6914783,Angostura Reach,8330000,
2015,5,20,21,26,47,Badger,35.1956,-106.6402,Angostura Reach,8330000,
2015,5,19,22,20,46,Bobcat,35.19705633,-106.6439494,Angostura Reach,8330000,
2015,5,21,23,26,46,BioPark,35.079,-106.668,Angostura Reach,8330000,
2015,5,18,24,24,54,Santo Domingo,35.50989,-106.3896,Cochti Reach,.,
2015,5,20,25,21,33,Crawford,34.63835,-106.74277,Isleta Reach,8331510,
2015,5,21,26,2,4,Mesilla,32.248328,-106.821014,South of San Marcial Reach,.,
2015,5,.,27,.,.,Bosque Farm,34.848851,-106.714722,Isleta Reach,8331160,
2015,5,21,28,.,.,Valle de Oro,34.97895,-106.6801,Angostura Reach,8330000,
2015,5,20,29,22,44,Albuquerque Overbank Project,35.04546,-106.6657,Angostura Reach,8330000,
2015,5,20,30,37,49,State Land Office,34.96785,-106.6856,Angostura Reach,8330000,
2015,6,19,1,11,9.5,Alameda,35.1875,-106.6459,Angostura Reach,8330000,
2015,6,17,2,17,22,Rio Grande Nature Center,35.127,-106.6854,Angostura Reach,8330000,
2015,6,16,3,.,.,Los Lunas,34.81236936,-106.714458,Isleta Reach,8331160,
2015,6,16,4,5,17,Belen,34.6484315,-106.7377022,Isleta Reach,8331510,
2015,6,15,5,13,20,Santa Ana,35.34284,-106.5458,Cochti Reach,.,
2015,6,16,6,.,35,Savannah,35.14285294,-106.6819814,Angostura Reach,8330000,
2015,6,17,7,17,26,Lemitar,34.16703188,-106.8899486,San Acacia Reach,8354900,
2015,6,16,8,17,23,Hispanic Cultural Center,35.06881267,-106.6580575,Angostura Reach,8330000,
2015,6,17,9,28,.,Ohkay Owingeh,36.0618,-106.0761,Cochti Reach,8313000,
2015,6,19,10,27,45,Diversion,35.1908,-106.6429,Angostura Reach,8330000,
2015,6,16,11,20,15,Calabacillas,35.19056822,-106.6491626,Angostura Reach,8330000,
2015,6,16,12,30,23.5,Minnow,35.19315094,-106.646915,Angostura Reach,8330000,
2015,6,17,13,5.5,20,Harrison,35.01505603,-106.6736953,Angostura Reach,8330000,
2015,6,17,14,13,21,Sevilleta,34.25834233,-106.8831845,San Acacia Reach,8354900,
2015,6,16,15,7,15.5,Valencia Cleared,34.64863444,-106.7391728,Isleta Reach,8331510,
2015,6,16,16,5.8,15,Valencia Forest,34.64716225,-106.738482,Isleta Reach,8331510,
2015,6,16,17,7,16,Montano,35.14528819,-106.6803699,Angostura Reach,8330000,
2015,6,18,18,8.5,22,Reynolds Cleared,34.65966431,-106.7421328,Isleta Reach,8331510,
2015,6,18,19,11.5,21,Reynolds Forest,34.66054583,-106.7429525,Isleta Reach,8331510,
2015,6,16,20,4,13,Route 66,35.1006408,-106.6914783,Angostura Reach,8330000,
2015,6,19,21,22,39,Badger,35.1956,-106.6402,Angostura Reach,8330000,
2015,6,16,22,23,30,Bobcat,35.19705633,-106.6439494,Angostura Reach,8330000,
2015,6,16,23,11,19,BioPark,35.079,-106.668,Angostura Reach,8330000,
2015,6,15,24,11,25,Santo Domingo,35.50989,-106.3896,Cochti Reach,.,
2015,6,16,25,7.3,14,Crawford,34.63835,-106.74277,Isleta Reach,8331510,
2015,6,19,26,0.1,10,Mesilla,32.248328,-106.821014,South of San Marcial Reach,.,
2015,6,.,27,.,.,Bosque Farm,34.848851,-106.714722,Isleta Reach,8331160,
2015,6,16,28,.,32,Valle de Oro,34.97895,-106.6801,Angostura Reach,8330000,
2015,6,16,29,7.5,20,Albuquerque Overbank Project,35.04546,-106.6657,Angostura Reach,8330000,
2015,6,16,30,28,40.5,State Land Office,34.96785,-106.6856,Angostura Reach,8330000,
2015,7,24,1,61,65,Alameda,35.1875,-106.6459,Angostura Reach,8330000,
2015,7,23,2,75,88,Rio Grande Nature Center,35.127,-106.6854,Angostura Reach,8330000,
2015,7,21,3,39.5,53,Los Lunas,34.81236936,-106.714458,Isleta Reach,8331160,
2015,7,21,4,57,60,Belen,34.6484315,-106.7377022,Isleta Reach,8331510,
2015,7,20,5,44,63,Santa Ana,35.34284,-106.5458,Cochti Reach,.,
2015,7,22,6,34,90,Savannah,35.14285294,-106.6819814,Angostura Reach,8330000,
2015,7,22,7,40,67,Lemitar,34.16703188,-106.8899486,San Acacia Reach,8354900,
2015,7,21,8,36,.,Hispanic Cultural Center,35.06881267,-106.6580575,Angostura Reach,8330000,
2015,7,25,9,46,67,Ohkay Owingeh,36.0618,-106.0761,Cochti Reach,8313000,
2015,7,24,10,39,58,Diversion,35.1908,-106.6429,Angostura Reach,8330000,
2015,7,21,11,35,62,Calabacillas,35.19056822,-106.6491626,Angostura Reach,8330000,
2015,7,21,12,30,50,Minnow,35.19315094,-106.646915,Angostura Reach,8330000,
2015,7,21,13,61,80,Harrison,35.01505603,-106.6736953,Angostura Reach,8330000,
2015,7,22,14,35,52,Sevilleta,34.25834233,-106.8831845,San Acacia Reach,8354900,
2015,7,21,15,42,36,Valencia Cleared,34.64863444,-106.7391728,Isleta Reach,8331510,
2015,7,21,16,48.5,58.5,Valencia Forest,34.64716225,-106.738482,Isleta Reach,8331510,
2015,7,23,17,55,93,Montano,35.14528819,-106.6803699,Angostura Reach,8330000,
2015,7,21,18,36.5,62,Reynolds Cleared,34.65966431,-106.7421328,Isleta Reach,8331510,
2015,7,21,19,44,58,Reynolds Forest,34.66054583,-106.7429525,Isleta Reach,8331510,
2015,7,22,20,21,76,Route 66,35.1006408,-106.6914783,Angostura Reach,8330000,
2015,7,24,21,18,46,Badger,35.1956,-106.6402,Angostura Reach,8330000,
2015,7,21,22,26,45,Bobcat,35.19705633,-106.6439494,Angostura Reach,8330000,
2015,7,21,23,48,64,BioPark,35.079,-106.668,Angostura Reach,8330000,
2015,7,20,24,17,44,Santo Domingo,35.50989,-106.3896,Cochti Reach,.,
2015,7,21,25,45.8,60,Crawford,34.63835,-106.74277,Isleta Reach,8331510,
2015,7,18,26,18,22,Mesilla,32.248328,-106.821014,South of San Marcial Reach,.,
2015,7,.,27,.,.,Bosque Farm,34.848851,-106.714722,Isleta Reach,8331160,
2015,7,21,28,.,45,Valle de Oro,34.97895,-106.6801,Angostura Reach,8330000,
2015,7,21,29,48,72,Albuquerque Overbank Project,35.04546,-106.6657,Angostura Reach,8330000,
2015,7,21,30,40,56,State Land Office,34.96785,-106.6856,Angostura Reach,8330000,
2015,8,21,1,33,40,Alameda,35.1875,-106.6459,Angostura Reach,8330000,
2015,8,19,2,31,34.5,Rio Grande Nature Center,35.127,-106.6854,Angostura Reach,8330000,
2015,8,17,3,.,17,Los Lunas,34.81236936,-106.714458,Isleta Reach,8331160,
2015,8,17,4,24,37,Belen,34.6484315,-106.7377022,Isleta Reach,8331510,
2015,8,18,5,32,46,Santa Ana,35.34284,-106.5458,Cochti Reach,.,
2015,8,19,6,21,39,Savannah,35.14285294,-106.6819814,Angostura Reach,8330000,
2015,8,17,7,6.5,14,Lemitar,34.16703188,-106.8899486,San Acacia Reach,8354900,
2015,8,17,8,33,.,Hispanic Cultural Center,35.06881267,-106.6580575,Angostura Reach,8330000,
2015,8,21,9,51,65,Ohkay Owingeh,36.0618,-106.0761,Cochti Reach,8313000,
2015,8,21,10,21,40,Diversion,35.1908,-106.6429,Angostura Reach,8330000,
2015,8,18,11,27,45,Calabacillas,35.19056822,-106.6491626,Angostura Reach,8330000,
2015,8,18,12,26,41,Minnow,35.19315094,-106.646915,Angostura Reach,8330000,
2015,8,21,13,14,25,Harrison,35.01505603,-106.6736953,Angostura Reach,8330000,
2015,8,17,14,4,8.5,Sevilleta,34.25834233,-106.8831845,San Acacia Reach,8354900,
2015,8,18,15,30.5,35,Valencia Cleared,34.64863444,-106.7391728,Isleta Reach,8331510,
2015,8,18,16,32,38,Valencia Forest,34.64716225,-106.738482,Isleta Reach,8331510,
2015,8,19,17,18,39,Montano,35.14528819,-106.6803699,Angostura Reach,8330000,
2015,8,21,18,22,32,Reynolds Cleared,34.65966431,-106.7421328,Isleta Reach,8331510,
2015,8,21,19,.,37,Reynolds Forest,34.66054583,-106.7429525,Isleta Reach,8331510,
2015,8,19,20,14,39,Route 66,35.1006408,-106.6914783,Angostura Reach,8330000,
2015,8,21,21,16,27,Badger,35.1956,-106.6402,Angostura Reach,8330000,
2015,8,22,22,16,33,Bobcat,35.19705633,-106.6439494,Angostura Reach,8330000,
2015,8,17,23,25,38,BioPark,35.079,-106.668,Angostura Reach,8330000,
2015,8,18,24,27,62,Santo Domingo,35.50989,-106.3896,Cochti Reach,.,
2015,8,15,25,33,37,Crawford,34.63835,-106.74277,Isleta Reach,8331510,
2015,8,19,26,2,2.7,Mesilla,32.248328,-106.821014,South of San Marcial Reach,.,
2015,8,.,27,.,.,Bosque Farm,34.848851,-106.714722,Isleta Reach,8331160,
2015,8,17,28,.,16,Valle de Oro,34.97895,-106.6801,Angostura Reach,8330000,
2015,8,23,29,17,29,Albuquerque Overbank Project,35.04546,-106.6657,Angostura Reach,8330000,
2015,8,17,30,12,21,State Land Office,34.96785,-106.6856,Angostura Reach,8330000,
2015,9,16,1,2,4.5,Alameda,35.1875,-106.6459,Angostura Reach,8330000,
2015,9,15,2,6,6,Rio Grande Nature Center,35.127,-106.6854,Angostura Reach,8330000,
2015,9,17,3,1.8,7,Los Lunas,34.81236936,-106.714458,Isleta Reach,8331160,
2015,9,15,4,.,7,Belen,34.6484315,-106.7377022,Isleta Reach,8331510,
2015,9,15,5,13.5,17,Santa Ana,35.34284,-106.5458,Cochti Reach,.,
2015,9,16,6,1.5,8.5,Savannah,35.14285294,-106.6819814,Angostura Reach,8330000,
2015,9,14,7,7.5,16,Lemitar,34.16703188,-106.8899486,San Acacia Reach,8354900,
2015,9,17,8,7.5,10,Hispanic Cultural Center,35.06881267,-106.6580575,Angostura Reach,8330000,
2015,9,16,9,52.5,0.8,Ohkay Owingeh,36.0618,-106.0761,Cochti Reach,8313000,
2015,9,18,10,0,3,Diversion,35.1908,-106.6429,Angostura Reach,8330000,
2015,9,19,11,0.8,4.3,Calabacillas,35.19056822,-106.6491626,Angostura Reach,8330000,
2015,9,16,12,0,5,Minnow,35.19315094,-106.646915,Angostura Reach,8330000,
2015,9,16,13,2.5,9.5,Harrison,35.01505603,-106.6736953,Angostura Reach,8330000,
2015,9,14,14,13,13,Sevilleta,34.25834233,-106.8831845,San Acacia Reach,8354900,
2015,9,18,15,3,7,Valencia Cleared,34.64863444,-106.7391728,Isleta Reach,8331510,
2015,9,15,16,4.8,7.4,Valencia Forest,34.64716225,-106.738482,Isleta Reach,8331510,
2015,9,18,17,7,8,Montano,35.14528819,-106.6803699,Angostura Reach,8330000,
2015,9,16,18,0,6.5,Reynolds Cleared,34.65966431,-106.7421328,Isleta Reach,8331510,
2015,9,16,19,1.2,6.5,Reynolds Forest,34.66054583,-106.7429525,Isleta Reach,8331510,
2015,9,15,20,0,6,Route 66,35.1006408,-106.6914783,Angostura Reach,8330000,
2015,9,16,21,1,4,Badger,35.1956,-106.6402,Angostura Reach,8330000,
2015,9,19,22,5,1.5,Bobcat,35.19705633,-106.6439494,Angostura Reach,8330000,
2015,9,17,23,4.5,7,BioPark,35.079,-106.668,Angostura Reach,8330000,
2015,9,17,24,2.7,.,Santo Domingo,35.50989,-106.3896,Cochti Reach,.,
