"Date ym","Site number","Site name","Latitude","Longitude","Reaches","Month","Year","monthly cottonwood leaf litterfall g m2","monthly willow leaf litterfall g m2","monthly russian olive leaf litterfall g m2","monthly saltcedar leaf litterfall g m2","monthly elm leaf litterfall g m2","monthly seep willow leaf litterfall g m2","monthly new mexico olive leaf litterfall g m2","monthly indigo bush leaf litterfall g m2","monthly total litterfall g m2","monthly woodfall g m2","monthly cottonwood reproductive litterfall g m2","monthly willow reproductive litterfall g m2","monthly russian olive reproductive litterfall g m2","monthly elm reproductive litterfall g m2","monthly saltcedar reproductive litterfall g m2","monthly total reproductive litterfall g m2"
Feb 2007,17,"Montano",35.1452628545,-106.680332705,"Angostura Reach",2,2007,1.32,0,0,0.01,0,0,0,0,0.19,0.17,.,.,.,.,.,0
Feb 2007,18,"Reynolds Cleared",34.6567454384498,-106.738602216398,"Isleta Reach",2,2007,2.01,0.02,0,0.03,0.01,0,0,0,0.28,0.15,.,.,.,.,.,0
Feb 2007,19,"Reynolds Forest",34.6576114622675,-106.739436295579,"Isleta Reach",2,2007,5.46,0,0.03,1.72,0,0,0,0,1.23,1.42,.,.,.,.,.,0
Feb 2007,20,"Route 66",35.1006512603,-106.691932797,"Angostura Reach",2,2007,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
Feb 2007,21,"Badger",35.1955715759,-106.641632737,"Angostura Reach",2,2007,31,0.08,0,0,0,0,0,0,4.21,0.86,.,.,.,.,.,0
Feb 2007,22,"Bobcat",35.2010747789,-106.641162297,"Angostura Reach",2,2007,21.97,0.04,0.01,0.09,0,0.01,0,0,2.99,0.35,.,.,.,.,.,0
Mar 2007,1,"Alameda",35.1880598884,-106.646949118,"Angostura Reach",3,2007,18.24,0.01,0.01,0,0.55,0,0.03,0,4.14,12.87,.,.,.,.,.,0.01
Mar 2007,2,"Rio Grande Nature Center",35.1267624154,-106.688450012,"Angostura Reach",3,2007,3.16,0,0,0,0,0,0,0,0.53,0.74,.,.,.,.,.,0
Mar 2007,3,"Los Lunas",34.8123850767529,-106.714471968474,"Isleta Reach",3,2007,41.15,0.12,0.06,0,0.02,0.01,0,0,7.13,12.26,.,.,.,.,.,0
Mar 2007,4,"Belen",34.6481124155284,-106.737727748983,"Isleta Reach",3,2007,0.04,0.01,0.02,0,0,0,0,0,0.14,0.28,.,.,.,.,.,0.02
Mar 2007,5,"Santa Ana",35.34284,-106.5458,"Angostura Reach",3,2007,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
Mar 2007,6,"Savannah",35.1428674147,-106.681982289,"Angostura Reach",3,2007,6.31,0,0.24,0.01,0,0,0,0,3.27,17.31,.,.,.,.,.,0
Mar 2007,7,"Lemitar",34.1670457032,-106.889953039,"San Acacia Reach",3,2007,0.46,0,0,0.03,0,0,0,0,0.12,0.25,.,.,.,.,.,0
Mar 2007,8,"Hispanic Cultural Center",35.0688083802,-106.65807622,"Angostura Reach",3,2007,30.69,0.01,0,0,1.15,0,0,0,4.69,1.54,.,.,.,.,.,0.08
Mar 2007,9,"Ohkay Owingeh",36.0618,-106.0761,"Cochiti Reach",3,2007,0.01,0,0,0,0,0.01,0,0,0.18,1.32,.,.,.,.,.,0
Mar 2007,10,"Diversion",35.1916189224,-106.643382687,"Angostura Reach",3,2007,2.16,0.02,0.03,0.04,0.27,0,0,0,0.81,3.1,.,.,.,.,.,0
Mar 2007,11,"Calabacillas",35.1946222612,-106.646350963,"Angostura Reach",3,2007,13.55,0.23,0.01,0,0,0,0.01,0,13.44,86.02,.,.,.,.,.,0
Mar 2007,12,"Minnow",35.1972256042,-106.644122231,"Angostura Reach",3,2007,5.79,0,0,0,0.08,0,0,0,0.94,1.24,.,.,.,.,.,0
Mar 2007,13,"Harrison",35.0150622305,-106.673722917,"Angostura Reach",3,2007,0.77,1.06,0.27,0.03,0,0.02,0,0,0.63,1.63,.,.,.,.,.,0.06
Mar 2007,14,"Sevilleta",34.2586573236,-106.883372761,"San Acacia Reach",3,2007,3.55,0.02,0.26,0.19,0,0,0,0,1.05,3.32,.,.,.,.,.,0
Mar 2007,15,"Valencia Cleared",34.6486505386211,-106.739180486447,"Isleta Reach",3,2007,10.34,0,0.02,0.56,0,0,0,0,2.19,2.18,.,.,.,.,.,0.03
Mar 2007,16,"Valencia Forest",34.6472147233729,-106.738922864063,"Isleta Reach",3,2007,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
Mar 2007,17,"Montano",35.1452628545,-106.680332705,"Angostura Reach",3,2007,0.01,0,0,0,0,0,0,0,0.14,0.56,.,.,.,.,.,0.01
Mar 2007,18,"Reynolds Cleared",34.6567454384498,-106.738602216398,"Isleta Reach",3,2007,5.63,0.02,0,0.03,0,0,0,0,0.94,0.34,.,.,.,.,.,0
Mar 2007,19,"Reynolds Forest",34.6576114622675,-106.739436295579,"Isleta Reach",3,2007,13.38,0,0.27,4.94,0,0,0,0,10.34,59.65,.,.,.,.,.,0
Mar 2007,20,"Route 66",35.1006512603,-106.691932797,"Angostura Reach",3,2007,3.33,0.01,0,0.01,0.41,0,0,0,1.44,0.8,.,.,.,.,.,0.19
Mar 2007,21,"Badger",35.1955715759,-106.641632737,"Angostura Reach",3,2007,20,0.02,0,0,0.02,0,0.02,0,13.02,79.85,.,.,.,.,.,0
Mar 2007,22,"Bobcat",35.2010747789,-106.641162297,"Angostura Reach",3,2007,52.99,0.43,0,0,0.35,0,0,0,9.51,18.38,.,.,.,.,.,0
Apr 2007,1,"Alameda",35.1880598884,-106.646949118,"Angostura Reach",4,2007,13.77,0,0,0,0,0,0.01,0,6.15,15.4,5.69,0,0,.,0,1.04
Apr 2007,2,"Rio Grande Nature Center",35.1267624154,-106.688450012,"Angostura Reach",4,2007,0.86,0,0,0,0,0,0,0,0.61,0.02,3.39,0,0,.,0,0.44
Apr 2007,3,"Los Lunas",34.8123850767529,-106.714471968474,"Isleta Reach",4,2007,14.08,0.03,0.02,0,0.02,0,0,0,4.75,12.12,8.85,0,0,.,0,1.15
Apr 2007,4,"Belen",34.6481124155284,-106.737727748983,"Isleta Reach",4,2007,0.56,0,0.02,0,0,0,0,0,0.94,0.87,4.47,0,0.56,.,0,0.66
Apr 2007,5,"Santa Ana",35.34284,-106.5458,"Angostura Reach",4,2007,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
Apr 2007,6,"Savannah",35.1428674147,-106.681982289,"Angostura Reach",4,2007,4,0,0,0.02,0,0,0.01,0,1.87,4.09,3.49,0,0,.,0,0.7
Apr 2007,7,"Lemitar",34.1670457032,-106.889953039,"San Acacia Reach",4,2007,0.08,0,0,0.24,0,0,0,0,0.27,0.31,1.39,0,0,.,0,0.18
Apr 2007,8,"Hispanic Cultural Center",35.0688083802,-106.65807622,"Angostura Reach",4,2007,8.32,0.01,0,0,0.09,0,0,0,3.97,2.46,13.62,0,0,.,0,2.45
Apr 2007,9,"Ohkay Owingeh",36.0618,-106.0761,"Cochiti Reach",4,2007,0.56,0,0.01,0,0,0,0,0,2.1,12.63,0.94,0.02,0,.,0,0.12
Apr 2007,10,"Diversion",35.1916189224,-106.643382687,"Angostura Reach",4,2007,3.52,0.02,0,0.02,0.04,0,0.01,0,1.59,1.16,6.1,0,0,.,0,0.79
Apr 2007,11,"Calabacillas",35.1946222612,-106.646350963,"Angostura Reach",4,2007,7.18,0,0.02,0,0.02,0,0.01,0,2.73,5.39,5.55,0,0,.,0,1.02
Apr 2007,12,"Minnow",35.1972256042,-106.644122231,"Angostura Reach",4,2007,8.72,0.01,0.02,0,0,0,0,0,3.13,8.38,6.16,0,0.15,.,0,0.85
Apr 2007,13,"Harrison",35.0150622305,-106.673722917,"Angostura Reach",4,2007,0.16,0.04,0.05,0.01,0.01,0.01,0,0,0.34,1.59,0,0,0,.,0,0
Apr 2007,14,"Sevilleta",34.2586573236,-106.883372761,"San Acacia Reach",4,2007,0.64,0,0.04,0.02,0,0,0,0,1.34,2.02,6.16,0,0.02,.,0,0.8
Apr 2007,15,"Valencia Cleared",34.6486505386211,-106.739180486447,"Isleta Reach",4,2007,1.26,0,0.02,0,0,0,0,0,1.85,8.35,1.96,0,0.08,.,0,0.27
Apr 2007,16,"Valencia Forest",34.6472147233729,-106.738922864063,"Isleta Reach",4,2007,0.56,0.01,0.02,1.32,0,0.01,0,0,1.23,2.71,0.01,0,0,.,0,0
Apr 2007,17,"Montano",35.1452628545,-106.680332705,"Angostura Reach",4,2007,0.01,0,0,0,0,0,0,0,0.46,1.26,1.95,0,0,.,0,0.26
Apr 2007,18,"Reynolds Cleared",34.6567454384498,-106.738602216398,"Isleta Reach",4,2007,0.38,0,0,0,0,0,0,0,0.4,0.15,2.39,0,0,.,0,0.31
Apr 2007,19,"Reynolds Forest",34.6576114622675,-106.739436295579,"Isleta Reach",4,2007,5.39,0.01,0.01,4.32,0,0,0,0,3.01,2.79,10.31,0,0,.,0,1.34
Apr 2007,20,"Route 66",35.1006512603,-106.691932797,"Angostura Reach",4,2007,1.78,0.01,0.02,0.02,0.04,0,0,0,3.9,12.71,3.7,0,0.01,.,0,1.8
Apr 2007,21,"Badger",35.1955715759,-106.641632737,"Angostura Reach",4,2007,8.31,0.02,0.02,0,0.01,0,0,0,3.01,9.02,5.39,0,0,.,0,0.74
Apr 2007,22,"Bobcat",35.2010747789,-106.641162297,"Angostura Reach",4,2007,22.31,0,0,0,0,0,0,0,21.86,130.68,0,0,0,.,0,0.47
Apr 2007,23,"BioPark",35.0799846256,-106.669723455,"Angostura Reach",4,2007,3.62,0,0,0,0.01,0,0,0,3.4,0.12,20.77,0,0,.,0,2.71
May 2007,1,"Alameda",35.1880598884,-106.646949118,"Angostura Reach",5,2007,3.47,0.02,0,0,0.03,0,0.09,0,3.02,11.19,7.63,0.01,0,.,0,1
May 2007,2,"Rio Grande Nature Center",35.1267624154,-106.688450012,"Angostura Reach",5,2007,1.66,0,0,0,0.01,0,0,0,0.92,2.24,1.43,0,0,.,0,0.37
May 2007,3,"Los Lunas",34.8123850767529,-106.714471968474,"Isleta Reach",5,2007,5.85,0.01,0.17,0,0,0,0,0,3.21,2.18,15,0.11,0.01,.,0.02,1.98
May 2007,4,"Belen",34.6481124155284,-106.737727748983,"Isleta Reach",5,2007,7.8,0.01,0.49,0,0,0,0,0,2.4,1.26,6.01,0,2.08,.,0,1.05
May 2007,5,"Santa Ana",35.34284,-106.5458,"Angostura Reach",5,2007,22.31,0,0,0,0,0,0,0,7.85,6.56,30.85,0,0,.,0,4.01
May 2007,6,"Savannah",35.1428674147,-106.681982289,"Angostura Reach",5,2007,1.39,1.31,1.78,0.01,0,0,0.01,0,0.92,2.1,0.39,0,0,.,0,0.05
May 2007,7,"Lemitar",34.1670457032,-106.889953039,"San Acacia Reach",5,2007,0.39,0,0,0.32,0,0,0,0,0.17,0.36,0.09,0,0,.,0,0.01
May 2007,8,"Hispanic Cultural Center",35.0688083802,-106.65807622,"Angostura Reach",5,2007,5.39,0,0,0,0,0,0,0,3.45,2.92,13,0,0,.,0,2.33
May 2007,9,"Ohkay Owingeh",36.0618,-106.0761,"Cochiti Reach",5,2007,0.19,0.01,0,0,0,0,0,0,1.19,1.85,5.7,0.01,0,.,0,0.8
May 2007,10,"Diversion",35.1916189224,-106.643382687,"Angostura Reach",5,2007,3.86,0,0,0.34,0.01,0,3.33,0,2.73,12.23,0.6,0.01,0,.,0,0.08
May 2007,11,"Calabacillas",35.1946222612,-106.646350963,"Angostura Reach",5,2007,11.16,0,0.08,0,0.01,0,0.02,0,2.58,1.7,6.08,0,0.15,.,0,0.81
May 2007,12,"Minnow",35.1972256042,-106.644122231,"Angostura Reach",5,2007,10.31,0,0.55,0,0,0,0.01,0,2.63,0.8,6.01,0.02,0.03,.,0,0.79
May 2007,13,"Harrison",35.0150622305,-106.673722917,"Angostura Reach",5,2007,0.02,0.04,0.2,0.01,0,0,0,0,0.65,0.59,0.02,0.43,2.03,.,0,0.32
May 2007,14,"Sevilleta",34.2586573236,-106.883372761,"San Acacia Reach",5,2007,6.78,0.01,0.95,0.04,0,0,0,0,3.23,8.56,3.24,0.02,3.63,.,0,0.94
May 2007,15,"Valencia Cleared",34.6486505386211,-106.739180486447,"Isleta Reach",5,2007,1.19,0.01,0.02,0.01,0,0,0,0,2.32,2.33,9.23,1.94,0.03,.,0,1.48
May 2007,16,"Valencia Forest",34.6472147233729,-106.738922864063,"Isleta Reach",5,2007,0.4,0.01,0.01,0.27,0,0,0,0,1.02,5.8,0.95,0,0,.,0,0.16
May 2007,17,"Montano",35.1452628545,-106.680332705,"Angostura Reach",5,2007,0.01,0,0,0,0.01,0,0,0,0.55,0.38,0.94,0,0,.,0,0.16
May 2007,18,"Reynolds Cleared",34.6567454384498,-106.738602216398,"Isleta Reach",5,2007,3.77,0,0.01,0.02,0,0,0,0,1.34,0.64,4.72,0,0.01,.,0,0.66
May 2007,19,"Reynolds Forest",34.6576114622675,-106.739436295579,"Isleta Reach",5,2007,35.23,0.01,0.02,0,0,0,0,0,8.07,6.08,18.24,0.31,0.02,.,0.8,2.54
May 2007,20,"Route 66",35.1006512603,-106.691932797,"Angostura Reach",5,2007,1.86,0.01,0.1,0,0.01,0,0,0,5.46,29.94,5.1,0.02,2.55,.,0,1.01
May 2007,21,"Badger",35.1955715759,-106.641632737,"Angostura Reach",5,2007,19.93,0.26,0,0,0.02,0,0,0,4.98,2.01,12.1,0,0,.,0,1.64
May 2007,22,"Bobcat",35.2010747789,-106.641162297,"Angostura Reach",5,2007,16.47,0,0,0,0,0,0,0,5.46,4.55,11.23,0.08,0,.,0,2.14
May 2007,23,"BioPark",35.0799846256,-106.669723455,"Angostura Reach",5,2007,1.81,0,0,0,0.01,0,0,0,2.03,4.91,5.22,0,0,.,0,0.89
Jun 2007,1,"Alameda",35.1880598884,-106.646949118,"Angostura Reach",6,2007,9.01,0,0,0.01,0.01,0,0.02,0,10.15,45.23,21.32,0,0,.,0,2.77
Jun 2007,2,"Rio Grande Nature Center",35.1267624154,-106.688450012,"Angostura Reach",6,2007,9.62,0.01,0,0,0,0,0,0,4.15,7.16,4.39,0,0.01,.,0,1.45
Jun 2007,3,"Los Lunas",34.8123850767529,-106.714471968474,"Isleta Reach",6,2007,7.01,0.03,1.39,0,0,0.01,0.01,0,4.11,10.51,6.58,0.71,1.39,.,0,1.47
Jun 2007,4,"Belen",34.6481124155284,-106.737727748983,"Isleta Reach",6,2007,14.31,0.01,8.16,0,0,0,0,0,7.13,9.46,14.93,0.08,7.4,.,0,2.91
Jun 2007,5,"Santa Ana",35.34284,-106.5458,"Angostura Reach",6,2007,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
Jun 2007,6,"Savannah",35.1428674147,-106.681982289,"Angostura Reach",6,2007,1.2,0,5.85,0.01,0,0,0,0,1.42,1.56,1.5,0,0,.,0.02,0.26
Jun 2007,7,"Lemitar",34.1670457032,-106.889953039,"San Acacia Reach",6,2007,1.01,0,0,0.03,0,0,0,0,0.24,0.1,0.32,0,0,.,0,0.06
Jun 2007,8,"Hispanic Cultural Center",35.0688083802,-106.65807622,"Angostura Reach",6,2007,12.15,0.02,0,0,0.08,0.01,0,0,8.31,15.78,31.85,0,0,.,0,4.55
Jun 2007,9,"Ohkay Owingeh",36.0618,-106.0761,"Cochiti Reach",6,2007,1.72,0,0,0,0,0,0,0,1.17,1.09,4.02,0.23,0,.,0,0.62
Jun 2007,10,"Diversion",35.1916189224,-106.643382687,"Angostura Reach",6,2007,2.48,0.26,0.1,0,0.28,0,0,0,2.27,7.8,3.6,0.01,0,.,0,0.47
Jun 2007,11,"Calabacillas",35.1946222612,-106.646350963,"Angostura Reach",6,2007,15.72,0,0.15,0,0,0.15,0.02,0.01,5.89,13.79,11.92,0,0.85,.,0,1.87
Jun 2007,12,"Minnow",35.1972256042,-106.644122231,"Angostura Reach",6,2007,4.34,0.08,0,0,0,0.01,0,0,3.04,11.08,7.93,0.01,0,.,0,1.03
Jun 2007,13,"Harrison",35.0150622305,-106.673722917,"Angostura Reach",6,2007,0.64,1.79,3.63,0.24,0,0.09,0,0,2.03,2.78,0.1,4.01,1.19,.,0,0.71
Jun 2007,14,"Sevilleta",34.2586573236,-106.883372761,"San Acacia Reach",6,2007,4.53,0,7.37,0.19,0,0,0,0,3.06,3.28,6.33,0.09,0.19,.,0,0.95
Jun 2007,15,"Valencia Cleared",34.6486505386211,-106.739180486447,"Isleta Reach",6,2007,5.08,2.19,1.78,0.01,0,0,0,0,4.26,1.81,10.08,1.16,0.78,.,0.01,2.38
Jun 2007,16,"Valencia Forest",34.6472147233729,-106.738922864063,"Isleta Reach",6,2007,1.79,0.01,0.08,0.31,0,0,0,0,1.98,8.55,1.24,0,0.01,.,3.08,0.56
Jun 2007,17,"Montano",35.1452628545,-106.680332705,"Angostura Reach",6,2007,0.37,0.01,0.01,0,0,0,0,0,0.94,0.22,4.03,0,0,.,0,0.64
Jun 2007,18,"Reynolds Cleared",34.6567454384498,-106.738602216398,"Isleta Reach",6,2007,5.47,0,0,1.55,0,0,0,0,2.69,4.88,5.94,0,0,.,0,0.77
Jun 2007,19,"Reynolds Forest",34.6576114622675,-106.739436295579,"Isleta Reach",6,2007,26.62,1.02,0.52,1.02,0,0,0,0,7.79,5.25,21.23,0.09,0.11,.,0,3.04
Jun 2007,20,"Route 66",35.1006512603,-106.691932797,"Angostura Reach",6,2007,4.95,0.02,2.1,0.02,2.71,0,0,0,55.13,400.02,7.19,0.78,2.01,.,0,1.72
Jun 2007,21,"Badger",35.1955715759,-106.641632737,"Angostura Reach",6,2007,20.31,0,0.01,0,0.01,0,0,0,11.15,35.69,20.69,1.85,0,.,0,3.87
Jun 2007,22,"Bobcat",35.2010747789,-106.641162297,"Angostura Reach",6,2007,41.92,0.03,0.02,0.01,0,0.09,0,0.01,9.96,13.92,15.39,0,0,.,0,2.22
Jun 2007,23,"BioPark",35.0799846256,-106.669723455,"Angostura Reach",6,2007,11.54,0,0.01,0,0.01,0,0,0,9.64,21.32,21.46,0.01,0,.,0,5.24
Jul 2007,1,"Alameda",35.1880598884,-106.646949118,"Angostura Reach",7,2007,2.09,0.02,0,0,0,0,0.02,0,5.87,13.7,29.24,0,0,.,0,3.8
Jul 2007,2,"Rio Grande Nature Center",35.1267624154,-106.688450012,"Angostura Reach",7,2007,1.79,0,0,0,0,0,0,0,2.14,1.77,1.96,0,0,.,0,0.71
Jul 2007,3,"Los Lunas",34.8123850767529,-106.714471968474,"Isleta Reach",7,2007,8.4,0.26,0.16,0,0,0.01,0,0,5.04,12.48,15.78,0.17,0,.,0,2.12
Jul 2007,4,"Belen",34.6481124155284,-106.737727748983,"Isleta Reach",7,2007,3.39,0.01,9.86,0,0,0,0,0,3.3,2.64,2.95,0.01,5.4,.,0,1.09
Jul 2007,5,"Santa Ana",35.34284,-106.5458,"Angostura Reach",7,2007,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
Jul 2007,6,"Savannah",35.1428674147,-106.681982289,"Angostura Reach",7,2007,1.94,0.46,3.46,0.01,0,0,0,0,1.83,3.72,2.17,0,0.85,.,0,0.41
Jul 2007,7,"Lemitar",34.1670457032,-106.889953039,"San Acacia Reach",7,2007,0.23,0,0,0.86,0,0,0,0,0.94,6.08,0.01,0,0,.,0,0
Jul 2007,8,"Hispanic Cultural Center",35.0688083802,-106.65807622,"Angostura Reach",7,2007,10.92,0.16,0,0,2.31,0,0,0,4.57,4.17,13.77,0,0,.,0,2.14
Jul 2007,9,"Ohkay Owingeh",36.0618,-106.0761,"Cochiti Reach",7,2007,0.93,0.46,0,0,0,0,0,0,2.7,3.17,8.01,5,0,.,0,1.69
Jul 2007,10,"Diversion",35.1916189224,-106.643382687,"Angostura Reach",7,2007,1.71,0.01,0.09,0,0.02,0,0.17,0,1.65,3.01,6.67,0.01,0,.,0,0.87
Jul 2007,11,"Calabacillas",35.1946222612,-106.646350963,"Angostura Reach",7,2007,2.49,0,0.54,0,0.15,0,0,0,4.23,5.47,11.7,0.01,0.01,.,0,1.52
Jul 2007,12,"Minnow",35.1972256042,-106.644122231,"Angostura Reach",7,2007,0.9,0.01,0.25,0,0,0,0,0,2.49,3.71,12.09,0,0,.,0,1.57
Jul 2007,13,"Harrison",35.0150622305,-106.673722917,"Angostura Reach",7,2007,0.33,4.1,1.03,0,0,0,0,0,1.63,2.1,0,3.1,0.48,.,0,0.5
Jul 2007,14,"Sevilleta",34.2586573236,-106.883372761,"San Acacia Reach",7,2007,5.24,0,5.23,1.09,0,0,0,0,3.67,2.09,10.87,0,1.85,.,0.39,1.76
Jul 2007,15,"Valencia Cleared",34.6486505386211,-106.739180486447,"Isleta Reach",7,2007,0.39,0.23,0.01,0.55,0,0,0,0,1.64,0.4,3.93,0,0,.,0.01,0.96
Jul 2007,16,"Valencia Forest",34.6472147233729,-106.738922864063,"Isleta Reach",7,2007,0.02,0,0.71,0.23,0,0,0,0,2,2.57,0.32,0,0.61,.,9.38,1.34
Jul 2007,17,"Montano",35.1452628545,-106.680332705,"Angostura Reach",7,2007,0.99,0.02,0,0,0.01,0,0,0,0.98,0.01,5.19,0,0.01,.,0,0.78
Jul 2007,18,"Reynolds Cleared",34.6567454384498,-106.738602216398,"Isleta Reach",7,2007,2.23,0.01,0,0.08,0.02,0,0,0,2.48,10.25,4.02,0,0.01,.,0,0.52
Jul 2007,19,"Reynolds Forest",34.6576114622675,-106.739436295579,"Isleta Reach",7,2007,9.78,0.02,0.86,3.78,0,0,0,0,9.33,40.85,9.54,0,0.01,.,0.09,1.7
Jul 2007,20,"Route 66",35.1006512603,-106.691932797,"Angostura Reach",7,2007,1.04,0.09,1.92,0.01,0.03,0,0,0,2,2.86,3.55,2.31,0.39,.,0,0.89
Jul 2007,21,"Badger",35.1955715759,-106.641632737,"Angostura Reach",7,2007,19.46,0.71,0,0,0,0,0.69,0,5.46,4.25,4.54,0,0,.,0,0.74
Jul 2007,22,"Bobcat",35.2010747789,-106.641162297,"Angostura Reach",7,2007,11,0.09,0,0,0.01,0.4,0,0,4.81,8.7,13.69,0,0,.,0,2.04
Jul 2007,23,"BioPark",35.0799846256,-106.669723455,"Angostura Reach",7,2007,13.46,0,0,0,0,0,0,0,3.79,6.18,0.46,0,0,.,0,0.43
Aug 2007,1,"Alameda",35.1880598884,-106.646949118,"Angostura Reach",8,2007,3.16,0,0,0,0.02,0,0.56,0,1.71,6.47,2.64,0,0,.,0,0.34
Aug 2007,2,"Rio Grande Nature Center",35.1267624154,-106.688450012,"Angostura Reach",8,2007,1.3,0.01,0.01,0,0.26,0,0,0,0.66,0.09,0.34,0,0.01,.,0,0.14
Aug 2007,3,"Los Lunas",34.8123850767529,-106.714471968474,"Isleta Reach",8,2007,5.7,0.09,0.85,0,0,0.15,0,0,1.23,0,0.69,0.01,0.47,.,0,0.28
Aug 2007,4,"Belen",34.6481124155284,-106.737727748983,"Isleta Reach",8,2007,5.17,0.02,12.69,0,0,0,0,0,4.1,1.09,0.15,0,11.85,.,0,1.56
Aug 2007,5,"Santa Ana",35.34284,-106.5458,"Angostura Reach",8,2007,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
Aug 2007,6,"Savannah",35.1428674147,-106.681982289,"Angostura Reach",8,2007,1.55,0.02,4.01,0.01,0,0,0,0,1.34,1.33,0,0,0.92,.,0,0.13
Aug 2007,7,"Lemitar",34.1670457032,-106.889953039,"San Acacia Reach",8,2007,0.01,0,0,0.63,0,0,0,0,0.14,0.32,0,0,0,.,0,0
Aug 2007,8,"Hispanic Cultural Center",35.0688083802,-106.65807622,"Angostura Reach",8,2007,2.79,0.93,0,0,0.31,0,0,0,1.25,0.55,1.32,0.46,0,.,0,0.39
Aug 2007,9,"Ohkay Owingeh",36.0618,-106.0761,"Cochiti Reach",8,2007,2.09,2.08,0,0,0,0,0,0,3.67,13.01,0.09,0.54,0,.,0,0.11
Aug 2007,10,"Diversion",35.1916189224,-106.643382687,"Angostura Reach",8,2007,2.81,0.01,1.45,0,2.51,0,0.01,0,2,1.48,0,0,0,.,0,0
Aug 2007,11,"Calabacillas",35.1946222612,-106.646350963,"Angostura Reach",8,2007,0.48,0.78,0,0.01,0,0,0.02,0,0.84,0.17,0.18,0.01,0,.,0,0.28
Aug 2007,12,"Minnow",35.1972256042,-106.644122231,"Angostura Reach",8,2007,3.72,0.08,0.85,0,0,0,0,1,1.13,1.24,0.02,0,0,.,0,0
Aug 2007,13,"Harrison",35.0150622305,-106.673722917,"Angostura Reach",8,2007,0.19,9.62,1.33,0.02,0,0.01,0,0,1.99,0.03,0,0.04,0.32,.,0,0.09
Aug 2007,14,"Sevilleta",34.2586573236,-106.883372761,"San Acacia Reach",8,2007,25.23,0.01,12.39,0.94,0,0,0,0,9.42,28.81,0.47,0,1.08,.,1.56,0.4
Aug 2007,15,"Valencia Cleared",34.6486505386211,-106.739180486447,"Isleta Reach",8,2007,0.65,0.62,0.24,0.08,0,0,0,0,0.97,0.93,0.02,0.01,0,.,0.08,0.36
Aug 2007,16,"Valencia Forest",34.6472147233729,-106.738922864063,"Isleta Reach",8,2007,0.02,0,0.23,1.25,0,0,0,0,0.69,0.42,0,0,0.15,.,2.47,0.34
Aug 2007,17,"Montano",35.1452628545,-106.680332705,"Angostura Reach",8,2007,1.55,0.01,0,0,0,0,0,0,0.28,0.48,0.01,0,0,.,0,0
Aug 2007,18,"Reynolds Cleared",34.6567454384498,-106.738602216398,"Isleta Reach",8,2007,2.47,0.31,0,0.86,0,0,0,0,0.88,0.24,1.85,0,0,.,0,0.26
Aug 2007,19,"Reynolds Forest",34.6576114622675,-106.739436295579,"Isleta Reach",8,2007,9.69,1.63,0.16,6.93,0,0,0,0,4.67,7.85,3.39,0,0,.,2.94,0.88
Aug 2007,20,"Route 66",35.1006512603,-106.691932797,"Angostura Reach",8,2007,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
Aug 2007,21,"Badger",35.1955715759,-106.641632737,"Angostura Reach",8,2007,2.01,0.25,0.08,0,0.02,0,0.01,0,1.31,0.4,6.32,0.85,0,.,0,0.93
Aug 2007,22,"Bobcat",35.2010747789,-106.641162297,"Angostura Reach",8,2007,2.32,0.52,0.17,0,0,0,0,0,5.84,32.32,0.09,0,0,.,0,0.38
Aug 2007,23,"BioPark",35.0799846256,-106.669723455,"Angostura Reach",8,2007,3.5,0,0,0,0.01,0,0,0,1.06,1.62,0.18,0,0,.,0,0.12
Sep 2007,1,"Alameda",35.1880598884,-106.646949118,"Angostura Reach",9,2007,2.95,0.01,0,0,0.02,0,0.78,0,1.13,4.41,0.12,0,0,.,0,0.02
Sep 2007,2,"Rio Grande Nature Center",35.1267624154,-106.688450012,"Angostura Reach",9,2007,1.39,0,0,0,0,0,0,0,0.29,0.02,0,0,0,.,0,0.02
Sep 2007,3,"Los Lunas",34.8123850767529,-106.714471968474,"Isleta Reach",9,2007,11.78,1.19,3.03,0,0,0,0,0,21.48,146.77,0.55,0.09,0.54,.,0,0.16
Sep 2007,4,"Belen",34.6481124155284,-106.737727748983,"Isleta Reach",9,2007,5.06,0.17,13.08,0,0,0,0,0,2.49,0.04,0,0,0.43,.,0,0.06
Sep 2007,5,"Santa Ana",35.34284,-106.5458,"Angostura Reach",9,2007,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
Sep 2007,6,"Savannah",35.1428674147,-106.681982289,"Angostura Reach",9,2007,4.55,0,3.25,0.01,0,0,0,0,1.29,1.64,0.02,0,0.01,.,0.01,0
Sep 2007,7,"Lemitar",34.1670457032,-106.889953039,"San Acacia Reach",9,2007,0.39,0,0,1.04,0,0,0,0,1.91,13.02,0.01,0,0,.,0,0
