Year,Site number,AMFR,ELAN,FOPUP,FORB,GAVI2,GRASS,MACA2,MEOF,MUAS,PAVI5,PODEW,RIAU,SAEX,ULPU,ACHY,ARPU9,CHGE2,ELEL5,ERAGR,GUSA2,JUMO,MACHA,PAOB,SATR12,SPCO4,SPCR,SPFL2,SPORO,TACH2,AMORP,AMPS,ANCA10,APCA,BASA,CAREX,ELYMU,EUOC4,LONIC,MOAL,SAGO,ARAN7,ASCLE,CIRSI,CIVU,DAGL,ELCA4,EQLA,EQUIS,LYAM,MINT,OEELH2,SOAR2,SPAI,SYFAC,SYMPH4,SETAR,BASC5,BRINI,COAR4,GLLE3,HEAN3,HECI,PASM,PHYSA,SELE6,SEVI4,SOEL,SPAN3,SPHAE,BOAR,BOBA2,DIWI2,IPLO,OEPA,OPPH,PANIC,PORTU,PSSC8,SEFL3,SPGI,COCA5,LASE,MEOL,RHTR,ATCA2,HOJU,ASLAH2,UNK,AIAL,ARFI2,ALIN,DALA3,MAPIP4,NAHI,POHA5,PSSC6,CHAMA15,MOSQ,ASSU2,JUBA,LATAP,SYER,SYPR5,TECAO,HELIA3,THIN6,ARAD/BOBA2,MOVE,BRCA6,CYDA,AGROS2,ALTR7,ASOF,CACA4,CADR,CHAL7,CHENO,CLCO2,CYPER,DISP,ECCR,ELPS,ELTR7,EUPHO,JUTO,LEOR,MESA,POCO,RONE,ROWO,SALIX,SOLID,TYLA,TYPHA,WC,CROTON,BRJA,RUMEX,YELAC,IPLO2,MENTZ,BASA4,FRAXINUS,ROPS,RUCR,SOCA6,ARDR4,BREUC2,GAMO5,PHHI8,RATA,PHAU7,PHCO,PRPU,SPSA3,LYTO,THPO7,CHSP11,ERDI4,LACTU,PYPA4,TECA3,DESCU,MARSI,SCPA8,SCPU10,FRVE2,AMBRO,AGGI2,CESP4,SONU2,XAST,DISP/MUAS,LELA2,AMAC2,CONYZ,CRTE4,DAWR2,MELIL,SONI,SOTR,ECMUM,STIPA,ERBE2,BOAR/BOBA2,SPCO4/SPGI,SPCR/SPWR2,CAPE42,JUNCU,OECU2,OENOT,SCAM6,SCTA2,NA,AMAR2,PIOP,DICOT,ERHY,ERPE,PACA6,POMO5,POVI9,SCHIZ4,ALMA12,POOL,AGOSE,CRYPT,TILA2,TRTE,AMARA,BOCU,BOGR2,BROMU,SCAR,SIIR,ELEOC,EPCI,LEMNA,POHI6,CYES,AMCO3,AMHY,EPHE,PEAN,MESA/MEOF,SARA3,VEBR,DALE3,GAURA,GRSQ,PASPA2,LYCIUM,MUAS/DISP,SHRUB,KAPA,PRLO,VETH,TRAGO,HESPE11,JUSC2,ERIGE2,SOAS,JUARL,SCHOE6,GAPU,OPUNT,ANDRO,SOLAN,CUAR,MARE11,CHVI4,ERICA,OPIM,SPGR2,SEED,ATMI2,CAUT,SAGIT,SCACO2,SONCH,BIFR,POPR,SCPH,XASP2,CHFR3,CHPR5,PHVI5,XANTH2,SPCR/SPFL2,ARTEM,CHIN2,HEPE,SYMPH,CHER2,POLA4,SOHA,PLJA,EPILO,MUTO2,DISA,HECU3,CHVI8,CYOD,ERPEM,GAURA/OENOT,LEFUF,PADI,HENE5,BOUTE,MUME2,ELPA3,CUFO,SUAED,GACO5,PSST7,MIGL,ASSP,CIAR4,PHAR3,DEIL,SAPA8,BICE,CAPR5,CLLI2,LYSA2,ARCA14,AMCO,ONAG,PADI16,PLANT,VEAN2,SAAM2,MAAQ2,CYIM2,BAHY,ARIST,BOERH2,DIWI5,MIRAB,PECTI,PHACE,ATCA,SISYM,MELIL/MESA,ECHIN,ECHIN4,EUDA5,AMBL,EUDE4,SAAB,TOAN,FUNGI1,PHHE4,BOTO2,BAMU,LYCOP4,OEELH,TYDO,UNID,AMPA,ARLU,CHLE4,ERACA,HEVI4,HITR,SCAR7,TAOF,ALGAE,SENEC,PHHE5,BOBA2/BOAR,GAPI,LINUM,MUHLE,RACO3,CHVE2,HYMEN4,OECO2,PASP,BOSP,EPWI2,MIGL3,GLTR,SARA3 ,EQAR,ERPEP2,FUNGI,ATARE,BAPT,CRTR5,MALE3,SEVE2,SUMO,TRDU,CARA2,CYES ,UDS,CLSE,MUPO2,SPWR2,LYPA,LINE,MILI3,FRAXI,BRTE,OESU3,ORPU2,ATRIP,TRPO2,PLLA,TRPR,CYGLO,ERCI,SPOB,SYLAH6,PHMA18,CHHI,PODO3,HENE3,BRASSI,MOSC,POHA2,ElEL5,AMFL,HOSU,SPFL3,DYPA,UMS,NYCTAG,BACCH,CYGL,MUME5,BIDEN,SCAC3,COCA6,RIAM,SPIFL,SPORP,CYSQ,CYSQ ,POLAN,ECPR,SAAM6,HYFL,COAM8,CYAT,PLMA2,POAB,PSCA11,CHAMA8,UGI,BOER4,MOCE,STPA4,ELCA5,CHSO,PEGR9
2006,3,2.98,23.52,2.56,0.05,0,0,0,0,34.31,13.64,125.76,1.86,69.56,23.53,0,0,0,0.05,0,0,0,0,0.21,0,0,0,0,0,0,0,0.24,148.63,1.1,0,48.43,0,0.81,0.51,17.62,13.23,0,0,0,0,0,0.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,4,0,102.45,0,0.34,0,0,0,0.14,24.47,0,154.35,0,65.73,0,0,0,0,0,0,0,0,0,55.12,0,0,0,0,0,0,0,0.59,0,0.26,0,27.09,0,1.92,0,0,1.25,0.07,0.05,0,0,0,0.1,5.03999999999999,0,0,0,0,0,2.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13,0,0,0,0,0,0,0,0,0,0,0,0,1.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,5,0,1.72,0.91,0,0,0,4.19,0.42,1.02,0,268.97,0,0,0,0.01,0,0,0.42,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,6,0,61.21,0,0.58,0,1.55,6.39,1.31,0,0,45.09,2.6,4.12,0,0,0,0,2.01,0,0,0,0,0,53.85,1.99,2.95,0,0.34,40.89,0,0,0,0,0,0,0,0,0,0,2.28,0,0,0,0,0,0,0,0,0,0,0,0,17.41,0,0,1.2,31.94,0.71,3.04,4.22,0,11.98,0,0,16.85,0.41,9.38,5.94,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.69,0,0,0,0,0,0,0,2.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.44,0,0,0,0,0,0,0,0,0,0.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,7,0,0,0.87,1.41,0,0.2,0,0,0,0,18.94,0,0,0,0,1.27,0,0,0,8.09,0,0,0,0,2.13,0.44,2.88,0.88,28.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0.1,90.21,142.94,3.2,0,0,0,0,0.3,0,1.24,2.54,0,0,0,0,0,0,0,0,0,0,0.08,0.74,0.35,0,0,14.84,21.52,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0,17,0,0,0.13,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,8,0,0.27,0,0.41,0,3.42,16.94,11.12,0,0,177,0.56,0,5.63,0,0,0,4.57,0,0,0,0,0,30.68,0,2.18,0,0.28,0,0,0,0,0,0,0,1.81,0,0,14.07,8.87,0,0,0,0,0,2.46,0,0,0,0,0,0,0,0,0,0,0.9,1.39,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.61,3.56,0,0,0,20.51,0,0,2.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.51,0,0,0,0,0,0,0,0,0,0.34,0.38,0.8,8.39,0.1,6.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,9,0,3.43,9.17,2.75,0,1.37,0,0.21,91.18,3.58,40.4,0,20.56,1.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.4,0,19.12,0,23.14,0,0,0,0,1.68,0,0,0,0,0,0,0,0,0,0.48,0.69,0,3.3,0,0,0,118.6,0,2.3,0.28,4.32,0,0,0,0,0,0,2.92,0.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.66,0,2.18,0,0,0,0,0,0,0,0,0,0,0,0,0,13.02,0,1.16,5.98,0,0,0,0,0,0,0,0,0,1.36,0,0,4.73,0.14,52.76,0,14.33,0,0,0,0,0,0,0,0,0,43.36,0,0,10.51,0,0,0,0,0.29,0,0,0,2.24,0,1.79,0,0,0,0,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0.77,0,0,1.71,0,0,0,0,0,0,0,0,0,0,0,0,0.56,0,0,0,0,0,0,0,0,0,0.91,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,1.46,0.04,0.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,10,0,12.04,0.51,1.48,0,0.51,0,4.01,7.7,19.92,58.92,0,16.97,22.39,0,0,0,0.22,0,3.9,0,0,0,0,0.38,0.03,0,0.19,14.12,0,0,0,0.05,0,0.14,0,0,0,1.67,0,0,0,0,0,0,0,0,0,0,0,0,0,17.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.77,0,0,1.01,0.34,0,0,0,0,0.19,0,1.6,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.4,0,0.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.44,0,0,0,1.94,3.36,5.11,0,0,1.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,1.96,0,0.08,0,0,0,0,0,0,0,0,0,0,0.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,11,1.06,0.14,10.05,0,0,0.29,0.09,2.6,0,0,138.72,0.07,2.74,4.2,0,0,0,0.12,0,0.33,0,0,0,0.23,0,0.12,0,1.65,0.13,1.33,0.13,0,0.04,0,0,0,0,0,0,11.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.17,0.16,0,0,0,0,0,0,0,0,0,0.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0.81,0.86,0.04,0.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,12,0.65,7.3,3.86,0.44,0,0.11,0,11.09,0.82,6.67,142.61,0,0.21,1.9,0,0,0,0.72,0,0,0,0,0,0,0,0,0,0,2.08,0,0.31,0,0,0,0,0,0,0,0,13.4,0,0,0,0,0,0.04,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0.07,0,0,0,0,0,0,0,1.02,0,0,0,0,0.89,0,0,0,0,0.08,2.61,0.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,13,0,26.24,0,1.33,0,5.09,0,2.95,24.3,0,27.87,0,147.4,8.1,0,0,0,0,1.7,0,0,0,9.86,0.02,0.92,9.19,0,12.07,6,0,9.24,0,0.14,0,4.91,0,4.59,0,0,0,0,0,0,0,0,0,6.83,0,0,0,0.56,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0.81,0,0,0,0,0,0,0,0,0,3.47,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.03,0.05,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.24,0,0,0,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31,3.13,2.66,0,0,0,0,0,0,0,0,0,0.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.75,1.04,0,0,0,0,0.04,0,0,0,0,0,0,0,7.03,0,0,0,0,0,0,0.78,0,0,0,0,0,0,0,0.1,0.29,0.04,1.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,14,0,135.14,0.68,0.01,0,0.34,0,0,59.28,0,98.31,0,18.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.06,0,0.07,0.22,0.41,0,6.33,0,0,0,0,1.04,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.18,0,0,0,0,0,0,0,0,0,0.54,0,0.08,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,13.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
